batch 116  MS-SSIM: 0.92365	0.96517	0.97799	0.98417	0.98782	0.99033	0.99199	0.99320	0.99402	0.99474	0.99531	0.99580	0.99622	0.99653	0.99676	0.99692
batch 117  MS-SSIM: 0.92385	0.96529	0.97807	0.98423	0.98787	0.99037	0.99203	0.99323	0.99405	0.99476	0.99533	0.99581	0.99624	0.99654	0.99677	0.99693
batch 118  MS-SSIM: 0.92367	0.96514	0.97794	0.98411	0.98777	0.99028	0.99196	0.99316	0.99399	0.99471	0.99528	0.99577	0.99620	0.99651	0.99674	0.99690
batch 119  MS-SSIM: 0.92396	0.96531	0.97806	0.98420	0.98784	0.99034	0.99200	0.99320	0.99402	0.99474	0.99531	0.99579	0.99622	0.99652	0.99676	0.99692
batch 120  MS-SSIM: 0.92374	0.96514	0.97792	0.98408	0.98773	0.99025	0.99192	0.99313	0.99396	0.99468	0.99525	0.99574	0.99618	0.99648	0.99672	0.99688
batch 121  MS-SSIM: 0.92396	0.96525	0.97798	0.98413	0.98777	0.99028	0.99195	0.99316	0.99398	0.99470	0.99527	0.99576	0.99619	0.99650	0.99673	0.99689
batch 122  MS-SSIM: 0.92372	0.96511	0.97790	0.98407	0.98772	0.99024	0.99192	0.99313	0.99396	0.99468	0.99526	0.99574	0.99618	0.99648	0.99672	0.99688
batch 123  MS-SSIM: 0.92394	0.96524	0.97800	0.98414	0.98778	0.99029	0.99196	0.99316	0.99399	0.99470	0.99528	0.99577	0.99620	0.99650	0.99674	0.99690
batch 124  MS-SSIM: 0.92369	0.96506	0.97786	0.98403	0.98768	0.99020	0.99188	0.99310	0.99393	0.99465	0.99523	0.99572	0.99615	0.99646	0.99670	0.99686
batch 125  MS-SSIM: 0.92342	0.96491	0.97777	0.98396	0.98763	0.99016	0.99185	0.99307	0.99390	0.99463	0.99521	0.99570	0.99614	0.99645	0.99669	0.99685
batch 126  MS-SSIM: 0.92359	0.96506	0.97787	0.98405	0.98770	0.99022	0.99189	0.99311	0.99394	0.99466	0.99524	0.99573	0.99616	0.99647	0.99671	0.99687
batch 127  MS-SSIM: 0.92341	0.96492	0.97775	0.98394	0.98761	0.99014	0.99183	0.99305	0.99389	0.99461	0.99519	0.99569	0.99613	0.99644	0.99667	0.99684
batch 128  MS-SSIM: 0.92315	0.96481	0.97770	0.98391	0.98759	0.99013	0.99183	0.99305	0.99389	0.99461	0.99520	0.99569	0.99613	0.99644	0.99668	0.99684
batch 129  MS-SSIM: 0.92302	0.96475	0.97767	0.98389	0.98759	0.99013	0.99182	0.99305	0.99389	0.99461	0.99520	0.99569	0.99613	0.99644	0.99668	0.99685
batch 130  MS-SSIM: 0.92324	0.96485	0.97773	0.98394	0.98762	0.99016	0.99185	0.99307	0.99391	0.99463	0.99522	0.99571	0.99615	0.99646	0.99669	0.99686
